economic_id;year;rgdpe;rgdpo;emp;hc;cn;ck;pop;ctfp;rtfpna;delta;csh_i;country_id
5526;1992;6037,556152;6318,15625;0,200463042;1,762699366;9361,304688;0,000277424;0,866993;1,115763664;0,77106446;0,072114982;0,165865809;103
5527;1993;6683,22998;6992,241211;0,206310064;1,759105206;11718,7793;0,000323806;0,887706;1,129582167;0,759039402;0,070281774;0,156892478;103
5528;1994;6874,308105;6877,390625;0,212544516;1,755518317;14659,63867;0,000383208;0,90762;1,003124714;0,743311465;0,068326414;0,16917479;103
5529;1995;7865,880371;8033,868164;0,218793973;1,751938701;17661,46289;0,00043255;0,926841;1,080321074;0,750048935;0,066325359;0,147872075;103
5530;1996;8401,87207;8979,864258;0,222626686;1,738208532;19542,77734;0,00045008;0,945508;1,147378087;0,762232006;0,06428121;0,131086856;103
5531;1997;8275,007813;8496,484375;0,226791218;1,724585891;20416,29297;0,00044373;0,963426;1,052851439;0,769084096;0,062317364;0,146427333;103
5532;1998;8026,649902;8295,635742;0,230256826;1,711070061;21198,42969;0,000444153;0,979918;0,987324059;0,770531833;0,06059045;0,15950346;103
5533;1999;7820,569336;8107,319336;0,232816964;1,693920732;21122,32617;0,000432739;0,994108;0,942971289;0,786316276;0,058939606;0,120447375;103
5534;2000;8406,40918;8742,325195;0,235240132;1,676330209;20777,86719;0,000398016;1,005435;1,012514114;0,779692948;0,057173334;0,101733722;103
5535;2001;8198,695313;8503,446289;0,237469554;1,644034624;20627,33203;0,000380007;1,013609;0,997748017;0,79842031;0,055467509;0,119301103;103
5536;2002;8083,368652;7798,150879;0,23805286;1,612361312;20501,33008;0,000374615;1,019059;0,922394037;0,846396089;0,054048389;0,131401747;103
5537;2003;8037,253906;7885,311523;0,238217682;1,581298232;20400,70703;0,00035718;1,022802;0,938102841;0,89721328;0,05270024;0,127913252;103
5538;2004;8083,900391;7938,153809;0,238376081;1,550833583;20545,14844;0,000344295;1,026286;0,943208098;0,941656947;0,05133706;0,142564565;103
5539;2005;8527,958008;9174,226563;0,238273323;1,52095592;20856,33984;0,000334945;1,030579;1,097011209;1,012702465;0,050010987;0,128834799;103
5540;2006;8932,167969;8705,234375;0,239751384;1,557643294;22028,23438;0,000337588;1,036092;1,012802601;1,052842975;0,048890293;0,137838155;103
5541;2007;9005,726563;9081,888672;0,241165265;1,595215678;24719,10742;0,000353052;1,042652;1,009370923;1,08436358;0,047301836;0,133355141;103
5542;2008;8760,775391;8349,735352;0,246640891;1,63369441;29386,53516;0,000393541;1,049945;0,863101304;1,073118687;0,045179423;0,147812441;103
5543;2009;9167,182617;8878,895508;0,24925454;1,673101187;36372,77344;0,000473612;1,057467;0,836617768;1,076736569;0,044041265;0,15415737;103
5544;2010;9398,925781;9329,507813;0,253421217;1,712398052;44560,80078;0,000576892;1,064837;0,774388015;1,079757929;0,044356573;0,154206514;103
5545;2011;9511,870117;9450,106445;0,2587502;1,74842751;48614,46484;0,000622345;1,072033;0,737419426;1,066134572;0,045449503;0,149993643;103
5546;2012;9867,677734;9784,429688;0,264287919;1,787123084;43746,73828;0,000555547;1,079288;0,766456723;1,088916063;0,046577059;0,129663259;103
5547;2013;10049,43848;9691,053711;0,269902676;1,828727365;41485,09375;0,000521911;1,086843;0,752461076;1,092906237;0,047684047;0,128923535;103
5548;2014;10024,79199;9637,798828;0,276529968;1,873510718;39693,57813;0,000495535;1,095019;0,732222795;1,0627352;0,048856497;0,126779407;103
5549;2015;10184,07031;9641,132813;0,283063054;1,921774387;35116,66016;0,000439349;1,104044;0,749850035;1,044926524;0,049987059;0,118728682;103
5550;2016;10038,14941;9565,666016;0,291999996;1,973855257;31028,38281;0,000389036;1,113997;0,757852614;1,015882134;0,051008932;0,113645226;103
5551;2017;9842,720703;9338,056641;0,298754632;2,030130148;28239,0625;0,000355658;1,124805;0,740519762;1;0,051953778;0,108652271;103
5552;2018;10333,55371;9804,420898;0,305421501;2,091022968;28770,98438;0,000361709;1,136281;0,73640126;0,974722922;0,053302653;0,137081355;103
5553;2019;9684,318359;8987,358398;0,312530398;2,15700984;28794,18945;0,000351159;1,14813;0,654169858;0,957920492;0,054122671;0,09565296;103
5554;1980;5737,066406;6596,97998;1,069882274;1,259221196;14512,63281;0,000625423;2,720839;0,443784356;1,061942935;0,048010051;0,464293122;104
5555;1981;5061,103516;5966,653809;1,105198503;1,281226277;14895,19824;0,000463199;2,812307;0,424500376;0,960588336;0,047740117;0,358644754;104
5556;1982;5114,146973;5841,967285;1,147349596;1,303615928;15069,89746;0,000457183;2,91562;0,411307156;0,894271374;0,046876244;0,309708595;104
5557;1983;4842,680664;5381,303711;1,193467736;1,326396823;14984,9082;0,000410719;3,026973;0,370138705;0,811770439;0,045558672;0,264606476;104
5558;1984;4945,291504;5189,309082;1,236307979;1,349575758;14902,11328;0,000319654;3,140846;0,359156579;0,823373258;0,044047333;0,184412256;104
5559;1985;5045,041016;5374,521973;1,280934215;1,373159885;14868,58887;0,000335949;3,252994;0,348106354;0,819892466;0,042722881;0,220443562;104
5560;1986;5241,600586;5586,167969;1,325584531;1,396164894;14916,78906;0,000359363;3,363042;0,337992013;0,822081566;0,041604713;0,240650028;104
5561;1987;5152,748047;5541,753906;1,374454618;1,419555426;14995,62891;0,000339922;3,471739;0,32368499;0,765751183;0,040897354;0,219780773;104
5562;1988;5872,787109;6360,007324;1,417428374;1,443337679;15094,09668;0,00037866;3,577468;0,338822961;0,809066951;0,040397204;0,178396508;104
5563;1989;5937,788574;6424,17041;1,461572886;1,467518449;15554,59863;0,000388358;3,678567;0,324172199;0,801054716;0,040231481;0,273677796;104
5564;1990;6647,625977;7170,958984;1,508963943;1,492104292;15915,28809;0,00055467;3,774312;0,306828529;0,815125644;0,040653639;0,272654593;104
5565;1991;6290,361816;6611,710449;1,544842005;1,513903022;15925,25195;0,000397018;3,862992;0,309216917;0,798570454;0,040368889;0,150328711;104
5566;1992;6197,220215;6678,124023;1,57943368;1,53602016;15801,23633;0,000379032;3,945905;0,296753764;0,758992195;0,039136533;0,13401711;104
5567;1993;5181,270508;5510,736816;1,616525054;1,558460474;15425,72168;0,000313194;4,029053;0,251308739;0,619272172;0,037550315;0,041453138;104
5568;1994;5851,710938;6139,042969;1,653609753;1,581228614;15261,00684;0,000348904;4,120616;0,256713629;0,684269965;0,035970714;0,140377387;104
5569;1995;5899,126465;6261,690918;1,697976947;1,604329467;15266,47852;0,000363562;4,226291;0,247731909;0,705481172;0,034964222;0,16298151;104
5570;1996;6897,932617;7462,731934;1,754415751;1,623746872;15320,69043;0,00037921;4,348805;0,274853408;0,731780529;0,034333561;0,133988842;104
5571;1997;7472,507324;8169,793457;1,816629648;1,643399358;15328,14551;0,000378474;4,485951;0,283868551;0,732191205;0,033636771;0,112681821;104
5572;1998;6641,126953;7101,712891;1,886504292;1,663289666;15633,48145;0,00035491;4,632446;0,234425887;0,681315958;0,033295199;0,160623461;104
5573;1999;7230,049805;7824,189453;1,955412984;1,683420658;15653,18164;0,00037845;4,780448;0,238648936;0,673827767;0,033010595;0,105654359;104
5574;2000;6921,74707;7338,405762;2,026097059;1,703795314;15895,13867;0,000310284;4,924402;0,226044148;0,640576601;0,032459009;0,159729436;104
5575;2001;6957,797363;7352,275879;2,087795019;1,713900924;16195,57813;0,000298213;5,062567;0,222549587;0,632621527;0,032011587;0,163992107;104
5576;2002;7268,685059;7667,712402;2,147123337;1,722733021;16563,73438;0,000300678;5,197031;0,226449907;0,642336965;0,031732239;0,173198149;104
5577;2003;7689,953613;7884,310059;2,206460953;1,731610656;16956,28906;0,000319037;5,330639;0,220364794;0,671035528;0,03151679;0,185213104;104
5578;2004;7465,831055;7786,522949;2,269690037;1,740534067;17301,11328;0,000308468;5,467766;0,212315351;0,646089673;0,031182362;0,191778094;104
5579;2005;7056,845703;7509,704102;2,336304426;1,749503374;17726,13867;0,000308766;5,61164;0,199426755;0,598095179;0,030896882;0,149836361;104
5580;2006;7128,774414;13219,50391;2,405499935;1,752863526;18840,87695;0,000304488;5,76288;0,343176603;0,598225474;0,030330846;0,077833787;104
5581;2007;7074,881836;7666,26123;2,456651449;1,756229997;21116,98828;0,00029119;5,920359;0,199355304;0,581258655;0,029397519;0,122711629;104
5582;2008;7346,007813;7524,621582;2,509329796;1,759603024;25012,05664;0,000347197;6,08342;0,180374593;0,596613586;0,028850695;0,146200016;104
5583;2009;7674,526367;7827,685547;2,56298995;1,762982607;30779,54297;0,000409451;6,250835;0,173871651;0,62289995;0,029094109;0,164828315;104
5584;2010;8088,003906;8331,792969;2,617223024;1,766368508;37436,48438;0,000479231;6,421679;0,168778375;0,636076689;0,030293049;0,173991203;104
5585;2011;8949,710938;9201,640625;2,671999931;1,769806623;42157,83984;0,000525905;6,595943;0,175711527;0,67985487;0,032514624;0,202337548;104
5586;2012;9848,677734;10599,84277;2,7142241;1,773266554;40144,89844;0,000537698;6,773809;0,19417879;0,740909815;0,034164827;0,161404416;104
5587;2013;10743,10742;11352,61133;2,756088972;1,776748776;40456,37109;0,000561241;6,954722;0,201702684;0,799755216;0,035293322;0,188483313;104
5588;2014;11904,9873;12527,21289;2,797287226;1,780253291;40535,07813;0,00057629;7,138;0,214794442;0,861967981;0,03669142;0,162754402;104
5589;2015;13353,82031;14189,87109;2,837599993;1,783780456;41637,65625;0,000630619;7,323158;0,231571674;0,924993455;0,037969906;0,168788031;104
5590;2016;14874,80176;15357,44531;2,916945219;1,787330389;41277,83984;0,000687094;7,509951;0,237906456;0,986765087;0,03913914;0,157604426;104
5591;2017;15468,45508;15794,78906;2,998645306;1,790903211;42520,73438;0,000705694;7,698474;0,235588014;1;0,039653383;0,13701506;104
5592;2018;16485,82227;16947,33984;3,081903934;1,79449904;43965,80469;0,000768232;7,889093;0,235651776;1,009800553;0,03991545;0,128265336;104
5593;2019;17609,35156;18065,91992;3,171970844;1,798118234;45573,19531;0,000771936;8,082366;0,242586941;1,032606244;0,040399503;0,127202049;104
5594;1954;22962,60938;23636,78125;10,27654076;1,264810205;52256,625;0,004132363;22,55877975;0,274620771;0,367503941;0,041074362;0,115999155;105
5595;1955;22021,66602;21862,3418;10,55339336;1,278446555;54341,94141;0,004160844;23,32085881;0,237980068;0,327137083;0,041227859;0,139307275;105
5596;1956;23127,99609;22995,6875;10,83763599;1,291734338;55937,91797;0,004118914;24,1096041;0,241634041;0,332794905;0,041259769;0,121019289;105
5597;1957;25936,98242;26063,55664;11,11902714;1,305160284;58502,89844;0,004182274;24,90261137;0,261740714;0,368321031;0,041432742;0,143719763;105
5598;1958;26706,04102;26830,5332;11,39831924;1,318725705;61223,12891;0,004231662;25,70166734;0,265046537;0,365171462;0,041851182;0,144716769;105
5599;1959;29682,13281;29709,4043;11,68079567;1,332432151;65030,14063;0,004323138;26,51889406;0,27608189;0,385579586;0,042368371;0,159826905;105
5600;1960;33234,46875;32987,74609;11,96866131;1,346281052;69358,60938;0,004392791;27,35969913;0,288427532;0,415878594;0,043056026;0,159936741;105
5601;1961;35518,80078;35089,39844;12,28172016;1,354767442;73542,42188;0,00447381;28,21824249;0,296028614;0,421728134;0,043597542;0,148894429;105
5602;1962;37090,60547;37074,30859;12,60572147;1,363307357;79840,78125;0,004662296;29,10060699;0,293364793;0,430330426;0,044306703;0,175738603;105
5603;1963;39475,59375;39615,38281;12,92972469;1,371901035;88090,27344;0,004970506;30,00590875;0,293688536;0,441889733;0,045699529;0,209462807;105
5604;1964;43076,83984;42927,84375;13,25553226;1,380548954;96072,71094;0,005167586;30,93357115;0,302964568;0,445341885;0,047467358;0,200855702;105
5605;1965;47758,14063;47873,25781;13,57730007;1,389251351;104818,4922;0,005422599;31,88361886;0,314080447;0,452361703;0,049080942;0,200878412;105
5606;1966;54424,30078;55946,87891;13,89508724;1,398008585;117312,8594;0,005835506;32,85201751;0,336934656;0,475380957;0,050922435;0,225768492;105
5607;1967;56581,14844;57420,14453;14,2111454;1,406821012;130493,2344;0,006279003;33,83497552;0,328062087;0,486429572;0,052982152;0,236759201;105
5608;1968;60298,76563;61527,26953;14,53204346;1,415688992;144982,5938;0,006734518;34,83357783;0,326258779;0,496835649;0,05477009;0,245378062;105
5609;1969;66388,80469;67975,77344;14,86099434;1,42461288;162570,4063;0,007290435;35,8494139;0,33863762;0,507441521;0,056344569;0,266775042;105
5610;1970;89951,34375;91711,25781;15,20471478;1,433593035;185120,1094;0,008021427;36,884536;0,434533805;0,66456759;0,05829224;0,247418419;105
5611;1971;93405,45313;96458,94531;15,62953186;1,445798635;205854,9531;0,008702363;37,963278;0,422852308;0,654498756;0,060165677;0,231113151;105
5612;1972;98586,26563;100696,8125;16,05651474;1,458108068;225185,3906;0,00926881;39,058603;0,420345485;0,661723197;0,061398312;0,207230136;105
5613;1973;109904,3281;109692,2813;16,49512672;1,470522404;244699,8906;0,009743159;40,159582;0,412355095;0,663869023;0,062792674;0,263294935;105
5614;1974;111750,5313;114194,2109;16,94775963;1,483042359;263984,375;0,009988705;41,252324;0,427160442;0,654037178;0,064325608;0,253695458;105
5615;1975;115345,8906;120056,0547;17,4099865;1,495668888;281808;0,010512331;42,326312;0,434644163;0,659482658;0,06514103;0,253463894;105
5616;1976;127264,625;130763,1953;17,88085938;1,508402944;296782,875;0,010761954;43,377271;0,44539845;0,687339187;0,064924821;0,218573228;105
5617;1977;139211,375;145106,5938;18,35867691;1,52124536;312054,8125;0,01092443;44,405904;0,471087515;0,712238789;0,065054461;0,232703954;105
5618;1978;153466,7656;159676,8594;19,44188881;1,534197211;323835,625;0,010904321;45,41308;0,480152398;0,710954487;0,065594502;0,239199042;105
5619;1979;161442,3906;168979,0156;19,12206841;1,547259331;330056,5625;0,010930968;46,401754;0,492659241;0,709326923;0,065338343;0,207486585;105
5620;1980;166001,1719;177034,0625;20,31340981;1,560432553;333020,2188;0,010485929;47,374472;0,493035555;0,673486531;0,064595632;0,19490464;105
5621;1981;174301,875;187470,7344;20,86920929;1,612677336;340630,875;0,010386991;48,326274;0,507480323;0,678827226;0,06387537;0,191302881;105
5622;1982;182487,7031;194599,6719;21,41968536;1,666671276;347981,75;0,01050776;49,2559;0,548196316;0,725039303;0,06266135;0,165737778;105
5623;1983;190852,7656;205078,0625;22,93254662;1,719183922;359899,9063;0,010758488;50,173924;0,488352269;0,639415622;0,061282124;0,182221621;105
5624;1984;204540,75;216330,1094;24,2819767;1,762392163;377036,125;0,010762031;51,094868;0,470230132;0,620769501;0,060043748;0,173873514;105
5625;1985;213624,375;223671,75;24,33446884;1,806686401;397064,4375;0,010989468;52,026901;0,468969107;0,628531992;0,058457796;0,155676469;105
5626;1986;221136,3281;227546,3438;25,10878563;1,852093935;423505,0625;0,011317045;52,980094;0,44529587;0,627291918;0,056710914;0,152670413;105
5627;1987;237242,9531;247932;26,40428162;1,89864254;467778,2813;0,011968812;53,945881;0,449104249;0,643882692;0,055478487;0,175508708;105
5628;1988;261056,4219;276851,2813;27,77558136;1,946361184;537799,625;0,013300333;54,89152;0,447164178;0,666859567;0,055325687;0,213117719;105
5629;1989;284618,5313;303261,5625;28,47890663;1,995278955;640194,875;0,015430712;55,772169;0,437660545;0,683592677;0,055620082;0,236090809;105
5630;1990;308367,4375;335173,7813;28,70450974;2,045426369;796134,1875;0,018655322;56,558186;0,440702617;0,730839491;0,056577791;0,293146372;105
5631;1991;334146,7813;356749,2813;29,03220749;2,064236403;996615,1875;0,022853108;57,232465;0,422482371;0,736218214;0,057692569;0,327647507;105
5632;1992;375195,4063;395548,3125;30,34366608;2,083219528;1256488,625;0,02796397;57,811021;0,397858232;0,738629341;0,058423452;0,34614706;105
5633;1993;411127,0313;429723,1563;30,31715012;2,102377176;1589928,25;0,033876698;58,337773;0,401226372;0,779999554;0,059320681;0,380841434;105
5634;1994;455505,8125;468360,2188;30,3433342;2,121711016;1996789,875;0,041620497;58,875269;0,387906909;0,792087317;0,059957124;0,418017477;105
5635;1995;512301,6875;531389,625;30,92777824;2,141222477;2427274,5;0,049053047;59,467274;0,396237552;0,804838955;0,060602698;0,454388738;105
5636;1996;565427,625;587974,375;30,69773483;2,160913467;2776097,5;0,055105843;60,130186;0,40683955;0,823688447;0,061386172;0,483076304;105
5637;1997;533480,9375;539804,6875;31,58026314;2,180785656;2877671;0,055092234;60,846582;0,364539653;0,775969326;0,061409231;0,39146167;105
5638;1998;484383,0625;456835,25;30,61523438;2,200840473;2764987,75;0,048695177;61,585103;0,315399021;0,721209764;0,059979472;0,232832104;105
5639;1999;490715,625;472419;30,57765388;2,221079826;2630078,5;0,044200454;62,298571;0,330332816;0,757041276;0,057992958;0,229215741;105
5640;2000;504829,2813;488187,5313;31,47385597;2,241505146;2469560,25;0,039961625;62,952642;0,339792967;0,765258253;0,056883372;0,237874508;105
5641;2001;513340,0313;506628,8125;32,09009171;2,270840168;2342117,5;0,03666022;63,539196;0,361318231;0,787013173;0,056385882;0,23227638;105
5642;2002;553565,75;547569,8125;33,04821777;2,300559044;2277480,75;0,035366733;64,069087;0,384263039;0,806515038;0,056066539;0,230720401;105
5643;2003;598655,4375;588623,4375;33,82329941;2,330666542;2248635,75;0,034933787;64,549866;0,398980826;0,834171891;0,056267098;0,235953242;105
5644;2004;642261,875;635383,3125;34,70032883;2,361168385;2272430;0,035104033;64,995299;0,411317766;0,845995128;0,057253268;0,247626737;105
5645;2005;673356,9375;695141,0625;35,20924759;2,39206934;2358601,75;0,03614774;65,416189;0,433163941;0,855974376;0,058974732;0,274751484;105
5646;2006;730292;733309,3125;35,62002945;2,423374653;2518897,5;0,038234659;65,812536;0,43858844;0,867251515;0,060796086;0,249035269;105
5647;2007;795470,0625;783734,3125;36,18919754;2,455089569;2756837,75;0,041139048;66,182067;0,440640807;0,87896663;0,062208455;0,241954431;105
5648;2008;822715;835992,5;36,97784805;2,48721981;3068754;0,045151006;66,530984;0,437096804;0,854301631;0,063560255;0,261930764;105
5649;2009;860881,875;823401,375;37,68135452;2,519770384;3396729;0,05001162;66,866839;0,404849887;0,820386648;0,064258039;0,204378933;105
5650;2010;956814,3125;933518,0625;38,01229095;2,552746773;3748098,5;0,055806499;67,195028;0,423926324;0,859016895;0,064429797;0,247532561;105
5651;2011;988918,25;987364,6875;37,9131012;2,579838276;3986834;0,058749627;67,518388;0,431423366;0,845650256;0,065192722;0,252556264;105
5652;2012;1073295,75;1093635,125;38,27876282;2,605253458;4075451;0,058168191;67,835962;0,474489748;0,88944447;0,066577278;0,246783242;105
5653;2013;1081350;1101013,125;38,15044022;2,63137722;4163276;0,05830365;68,144518;0,475278199;0,905185342;0,067811407;0,240970671;105
5654;2014;1073820,875;1070844,125;38,01603699;2,658234119;4178545,25;0,057894409;68,438746;0,456541508;0,904639006;0,068549067;0,213978976;105
5655;2015;1108115,875;1070241,875;37,95298767;2,685849905;4170069,75;0,056553967;68,714511;0,4642919;0,931283295;0,069165468;0,203106016;105
5656;2016;1142218,875;1090808,875;37,61436081;2,714250803;4183659,25;0,056077775;68,971308;0,471317858;0,943732798;0,069521256;0,191803083;105
5657;2017;1171981,625;1153407,625;37,37198639;2,743464708;4257519;0,056186147;69,20981;0,504819214;1;0,069759749;0,208857372;105
5658;2018;1195877,375;1175339,75;37,79167938;2,773520708;4362395;0,056598417;69,428453;0,496790439;1,013644814;0,070140861;0,21492888;105
5659;2019;1222506,5;1191732,875;37,5409584;2,804448605;4478948,5;0,056573056;69,625582;0,493491381;1,021808147;0,070584647;0,20224905;105
5660;1994;13164,6748;11324,54492;1,879836202;3,005815029;76163,6875;0,000623315;5,679167;0,289173901;0,259469241;0,033751525;0,086529791;106
5661;1995;12632,54395;11390,99414;1,881374478;3,046658754;74320,875;0,000668559;5,76481;0,272653043;0,230009913;0,03237395;0,089230604;106
5662;1996;9590,924805;9479,329102;1,757234454;3,069699764;72354,3125;0,000685996;5,851355;0,221127793;0,202321753;0,031209541;0,068858676;106
5663;1997;10525,76855;10380,58887;1,813627005;3,092915297;71597,39063;0,00065861;5,938405;0,239096269;0,205424264;0,030153733;0,056723583;106
5664;1998;9137,672852;8911,330078;1,809291005;3,116306067;72431,03906;0,000621404;6,027388;0,202149019;0,219818026;0,029197086;0,055316705;106
5665;1999;7863,914551;7575,760254;1,73961103;3,139873981;74311,67188;0,000605387;6,119661;0,172769397;0,236365736;0,028291769;0,077638276;106
5666;2000;8149,111328;7837,256348;1,742366791;3,163619995;77226,53125;0,00044579;6,216341;0,199978262;0,260117084;0,027435448;0,046091445;106
5667;2001;8747,121094;8545,907227;1,823174119;3,164700508;81274,79688;0,000652026;6,318513;0,178969502;0,285427749;0,026620824;0,061087791;106
5668;2002;9790,831055;9295,655273;1,84987998;3,16578126;86912,95313;0,000834958;6,426867;0,175905794;0,321773946;0,025920352;0,062207922;106
5669;2003;11150,41016;11373,54883;1,877570033;3,166862488;94131,86719;0,000966533;6,541547;0,201647788;0,362904221;0,025340796;0,063875467;106
5670;2004;12419,59863;13115,55469;2,080000877;3,167943954;103163,4063;0,001008441;6,662389;0,220715076;0,391622782;0,024852987;0,054849211;106
5671;2005;13040,19141;14028,42676;2,104239225;3,169026136;112705,6563;0,001088193;6,789321;0,220485359;0,423508406;0,024429521;0,054104701;106
5672;2006;14103,56934;16110,13379;2,124543905;3,158856153;124727,6094;0,001011137;6,922587;0,262636244;0,456677675;0,024086803;0,056675684;106
5673;2007;15195,80273;17535,99023;2,145904779;3,148718596;142077,9688;0,00088349;7,062672;0,312528968;0,497864664;0,023784034;0,064353235;106
5674;2008;14899,05664;19414,90625;2,157551527;3,138613939;165590,4844;0,001054131;7,20993;0,317004323;0,545076907;0,023489321;0,073388867;106
5675;2009;16046,25391;19251,83789;2,214833498;3,12854147;195383,5781;0,00107378;7,364753;0,316177487;0,57519263;0,0231946;0,066639908;106
5676;2010;18648,17578;22948,11523;2,245042801;3,118501425;228480,3906;0,001442767;7,527394;0,312043011;0,618635774;0,022890057;0,074538946;106
5677;2011;20343,7207;25907,89844;2,269875288;3,108621597;257153,75;0,001400028;7,69751;0,344667852;0,637190938;0,022637064;0,10015817;106
5678;2012;23638,22461;28621,26758;2,323554039;3,098814964;269841,1563;0,001402277;7,874835;0,365738392;0,68816936;0,022407243;0,074973755;106
5679;2013;22948,76563;26727,51367;2,350817204;3,089081049;275803,625;0,001551411;8,059769;0,323486805;0,744153619;0,022173911;0,087603509;106
5680;2014;27552,35938;32635,08203;2,383285046;3,079419374;497920,0313;0,002377062;8,252833;0,301570028;0,796854496;0,021978294;0,106889158;106
5681;2015;23687,06641;27878,71094;2,45629406;3,069828987;304004,0625;0,001965756;8,454028;0,277618498;0,836393297;0,021859972;0,122289807;106
5682;2016;24541,40039;29727,49219;2,480383396;3,06030941;318909,7188;0,002268837;8,663579;0,272498161;0,891966403;0,021963611;0,13482511;106
5683;2017;29651,38867;35591,29297;2,524179697;3,050859928;336678,5313;0,002835015;8,880268;0,285214156;1;0,022186674;0,115552947;106
5684;2018;28531,66016;34027,29688;2,601017952;3,041479588;334015,8125;0,003020986;9,100835;0,255091906;1,05433321;0,022400966;0,13837418;106
5685;2019;30795,53516;36293,75;2,682578087;3,03216815;335251,5;0,002956495;9,321018;0,267513603;1,11274159;0,022864072;0,144846514;106
5686;1954;3799,744141;4873,768555;0,226804823;1,877788663;4766,712402;0,000509764;0,69045927;1,307120562;0,861555398;0,049799368;0,085174188;107
5687;1955;4198,125488;5548,927734;0,232320487;1,892963886;5167,054199;0,000534012;0,713524066;1,315309763;0,936505556;0,050686229;0,098685369;107
5688;1956;4834,335938;6188,780762;0,237191781;1,899745226;5565,084961;0,000552502;0,735005046;1,391383171;1,027022362;0,051700059;0,095775232;107
5689;1957;5467,145508;6850,620605;0,242160603;1,906551003;6202,864258;0,000602549;0,757178957;1,421793818;1,105573535;0,053114504;0,120723955;107
5690;1958;5873,29248;7605,657715;0,247409195;1,9133811;6906,333984;0,000654713;0,780639723;1,48686862;1,170805097;0,055117022;0,126264676;107
5691;1959;6283,476563;8246,12207;0,253998905;1,920235634;7693,541016;0,000704514;0,808802495;1,475670099;1,179992199;0,057163753;0,133836716;107
5692;1960;6552,432617;9099,313477;0,259086072;1,927114725;8497,140625;0,000760676;0,83265923;1,530767322;1,245688677;0,059068337;0,12790975;107
5693;1961;7715,178223;10576,44727;0,265223742;1,93908;9107,738281;0,000790269;0,852691981;1,683454871;1,377551794;0,059923876;0,094719365;107
5694;1962;7599,647949;10685,27734;0,273164839;1,951119542;9815,833984;0,000825289;0,878539418;1,512156844;1,328774452;0,060203534;0,107438244;107
5695;1963;8655,462891;11599,50488;0,278260589;1,963233829;10302,26465;0,000823416;0,895251009;1,604546905;1,318143964;0,060126461;0,086432688;107
5696;1964;8998,365234;12510,08496;0,286247969;1,975423336;10760,58105;0,000776955;0,914561092;1,67149353;1,374416471;0,059470732;0,082110874;107
5697;1965;8222,183594;12353,2041;0,305018306;1,987688541;11411,67969;0,000793087;0,929773949;1,482177854;1,299896955;0,059149902;0,097814873;107
5698;1966;9576,418945;13025,98828;0,301623642;1,995777011;11811,57617;0,00077923;0,942919873;1,532923222;1,365116;0,058951762;0,080086671;107
5699;1967;10438,51172;13809,21289;0,31190744;2,003898382;11933,00977;0,000745011;0,950462991;1,582171321;1,367988348;0,058075458;0,058110882;107
5700;1968;10870,20313;14702,30371;0,306815475;2,012053013;12202,13965;0,000721982;0,953364404;1,673633337;1,438520432;0,056886766;0,062562227;107
5701;1969;11242,04883;15933,98535;0,316599995;2,020240784;12263,33496;0,000695472;0,953206984;1,742282152;1,445955396;0,055800322;0,047267288;107
5702;1970;10692,18848;15701,25195;0,317200005;2,028461695;12824,94531;0,000696344;0,94536;1,721496582;1,487621188;0,055089548;0,073579237;107
5703;1971;10382,74805;14918,64746;0,321399987;2,056300402;14104,59961;0,00087015;0,955741;1,474565625;1,428704143;0,055765402;0,121252008;107
5704;1972;11385,30859;17224,96289;0,322298199;2,084521294;14993,89063;0,001023392;0,968136;1,529748917;1,464105844;0,056440193;0,093229681;107
5705;1973;12533,76855;17132,04492;0,323599994;2,113129139;15600,73438;0,001021159;0,98201;1,476589203;1,451079607;0,056066483;0,082777642;107
5706;1974;16978,95898;17468,27539;0,337199986;2,142129898;16881,18164;0,000912902;0,996493;1,605042815;1,416017652;0,056323193;0,115475453;107
5707;1975;17583,01758;17742,41016;0,332300007;2,171528578;18647,30664;0,001068897;1,010936;1,502227902;1,367575645;0,057885043;0,143665478;107
5708;1976;19679,23828;19665,10352;0,351362646;2,198521614;20495,13477;0,001266083;1,025107;1,460781097;1,339199424;0,058760155;0,145922273;107
5709;1977;20574,02539;20764,86133;0,370799989;2,225850105;22334,21094;0,001376668;1,039212;1,365451574;1,349755645;0,058856167;0,14424634;107
5710;1978;21472,25391;23137,82813;0,387800008;2,253518343;24944,62109;0,001637471;1,053558;1,373023391;1,356437683;0,059435643;0,161525771;107
5711;1979;24214,05273;23967,10742;0,397100002;2,28153038;27342,79102;0,001663993;1,06864;1,384379506;1,31889689;0,058782142;0,157725722;107
5712;1980;27492,87891;25498,05273;0,387899995;2,309890747;30633,24219;0,001607353;1,084744;1,461258054;1,375576973;0,058000837;0,183193922;107
5713;1981;26994,09766;26668,75586;0,389600009;2,335908175;33035,05078;0,001851783;1,101983;1,445687294;1,380616188;0,057480611;0,14641054;107
5714;1982;25131,10938;27579,20117;0,400900006;2,362218857;35415,52734;0,002286801;1,12002;1,432018042;1,375268221;0,055974994;0,145429507;107
5715;1983;22123,55859;24513,19141;0,399399966;2,388825655;37360,44531;0,002348534;1,138071;1,249012947;1,205979824;0,05400762;0,155014217;107
5716;1984;20952,58398;22764,94922;0,411299974;2,415732384;38920,40234;0,002190346;1,155074;1,115750074;1,09112823;0,052127846;0,146614835;107
